create_time|ip_location|user_id|nickname|content|isWakeSpammer
1712078049|云南|2819463664|白老憨|留着，明年吃瓜看群众打脸|1
1712067938|上海|1670523524|耐力投资| 想象力可以|0
1712076553|广西|1817880993|mix-dino|这个智商也能用几十万粉丝|1
1712071577|广东|7805687063|汝未可知何事也|超級地租就不提了，那是一個根本性錯誤的方向！|0
1712079950|河南|1528093183|沉默的沉默的朋友|房地产还想起飞？老百姓兜里那俩儿钱还不放过？！|1
1712073496|四川|1400721017|冬雨寒1400721017|梦想很丰满，现实很骨感！好孩子别做梦了，该醒醒了，上学了|1
1712071178|日本|7320169671|烤鹅大厨古德里安|吹几瓶白的能说出这酒话啊|1
1712079557|广西|6070477798|爱学习的nobody168|说的都是反话吧|0
1712089630|浙江|1659757923|蛋蛋赢麻了|2030年前都可以实现，2024太乐观了|0
1712080655|吉林|6380825082|宜嘉颐|恭喜你，结果全是反的。|1
1712067842|河北|7805166601|鳄瓜多尔|思想沸了还是脑子沸了？|1
1712077912|山东|7838072065|Unique_Jay2028|希望你永远好梦 不用醒来|0
1712085984|重庆|1081143075|寺枫凌云|要不再喝点    我看你还没喝到位|1
1712070611|安徽|1055460224|Asylum-Carlos|问个不该问的，中国足球呢···|0
1712083131|湖北|1158257634|杨柳风的风2020|今天不是4月1日|0
1712071301|广东|2658893383|骑虎看世界|昨天你这边也刮大风了，|0
1712081391|上海|7879572880|孤舟钓雪14822|还他妈的地产呢，再地产中国离完蛋也不远了|1
1712034488|浙江|7815563787|沙底矮|看龙国有没有把握住时机，看看形势不对应当机立断，煮了大鹅，大家吃一顿阻止三站，这才是上上策，已其人之道还治其人之身，|0
1712046582|广东|7851230820|越上-柳梢头|神金。。。。|1
1712046476|浙江|3816513784|这一路路过|大家洗洗睡吧，不会有三战的。               三战的基础是得有势均力敌的两个阵营吧？不然打个毛线。  看看现在的它们的基本盘，形势几乎一边倒，在起码的道义上也站不住脚，所以导致还一个稍微有点分量的扭扭捏捏暗搓搓的只能在背后下大棋，根本不敢去冒头。  所以，不久的将来，邪恶轴心完败。|0
1712048545|浙江|7326450863|棕砼QAQ|自愿个鬼，舆论压不住，上面让他必须这么做，至于去不去再说，先写个报告压一压舆论|1
1712020017|广西|6584857266|真人699|乌可是征了十几次怎么不说，俄征的只是乌的零头。|0
1712054559|吉林|5096909661|海市蜃楼叭|最后的吻别吗？|0
1712041960|广东|2119051757|钓鱼岛狂人|快清明了，默默孝敬200亿美刀|1
1712051359|四川|2657634571|RocketM|换到前方去打炮了|1
1712016155|山东|1533569565|赵满福|小蛮俄战败解体，大中华收复故土…|0
1712049501|浙江|7792131817|棾氶|上前线也是在指挥室，有本事去拿枪去战斗|0
1712017239|北京|7481134918|cyber不爱喝水|天兵快上啊简中乌友已经下了死命令了|0
1712049008|广东|2863043972|贵圈那么乱我想去看看|战士军前半死生，美人帐下犹歌舞|0
1712016402|海南|3174621621|Blues豆子|大鹅不会在乌克兰战场耗掉一半血气吧？|0
1712069378|浙江|2625818395|shizuku塔矢|真是服了|1
1712040771|山东|2986256187|心存善良天必佑之|以地事秦，犹抱薪救火，薪不尽，火不灭。|0
1712066651|陕西|2473814733|kuruna23|看成乌龟军官|1
1712045769|江苏|7873768435|大灰狼_198405|巧了，捷克刚搞到150万枚大口径炮弹给乌克兰，15万俄兵每人可分到10枚，请俄兵排好队，一个都不会少|1
1712058191|中国|5885183104|YUNGCURLY|“自愿”  “主动”|1
1712043069|北京|6134347604|a0069500733|附注辟谣狗正在赶来，叽歪着：根据我爹公布的数据，我爹没有伤亡百万，原博造谣|0
1712057090|北京|7325911444|紅髮黃角小飛馬_會發光的那種|俺和恁吻别在乌军的办公房|1
1712019303|河北|7753764345|国荣的的的|祈祷🙏🏻希望他千万别出什么意外，好好活着到军事法庭|0
1712056105|山东|1494921975|长夜孤灯|要真是自愿的确实也算条汉子|0
1712015801|四川|7868439063|sixsatarcar|三战 难|0
1712054634|广西|5495205818|萌瓜MC|绿了这么多战友，怕是没到前线就被自己人毙了|1
1712042824|广西|2538598112|骑牛奔驰2|曹县的炮弹不足以支撑俄罗斯发动三战。|1
1712053001|重庆|1771203982|勺子不存在|征兵这个位置……男人稀缺？为了保护自己全家男人？还是做名额生意？|1
1712029399|河北|6256979216|superstarok|该死得死，死前折腾|0
1712052577|湖北|1735428837|你是阿跑跑|重新定义自愿|1
1712056309|上海|1703996721|枯草羊|凶狂战犯!和平日子不过喜侵略。盼审判普金！|1
1712052573|福建|3167609477|Jimmy_Coria|天线宝宝+1|1
1712046793|湖北|6479618459|再涨啊|有实力相当的两个阵营对战才叫世界大战，大鹅这种情况应该不能算。|0
1712052514|河南|3167134671|那就让我们拭目以待吧|表演？|1
1712028152|云南|2698167862|游山玩水Alex|关键北约可下场，司机基本上耗光了，自古以来毛熊在苦寒之地，传承的就是个抢|0
1712052443|广东|2271109094|乐沃思|@逾期海棠 自愿|1
1712049586|浙江|2094355023|法律人陈华生|再征兵，就是露了底裤，菜鹅必然从此崩盘|1
1712052029|广东|6232459908|Zhangyiin10603|进入贤者模式了|0
1712052256|福建|5980236673|淡惘2016|黄鹅：当年东北如果归依大毛，我奓奓现在有了入海口就不会这么苦。|1
1712051479|江苏|3189650954|周一至周五摸鱼|在后方社死，在前方被射死|0
1712029883|广东|7733419923|用户7733419923|俄畜的耗材越来越不耐用了！每月至少5⃣️万|0
1712051268|河南|2446338837|静静都难|说不定就是，临上前线前的吻别|1
1712047153|安徽|7819605087|用户7819605087|一个侵略者还要戴上仁慈的光环，简直滑稽可笑|0
1712091866|山东|7839485042|用户7839485042|打台湾，炸电厂，炸水厂，炸粮库，炸物流，炸工厂|1
1712050186|北京|5993222106|追日逐阳|@地球土特产总代购|0
1712091761|山东|7839485042|用户7839485042|雷霆手段，才是菩萨心肠|0
1712059277|辽宁|1274800097|静观玄化自超遥|@东部战区 @人民前线 @冲锋号 参考一下最后一段吧，民心所向！|0
1712049107|河北|1135557993|我佛如去|这是要承担历史责任的，政治家绝对是慎之又慎的，但是真要觉得台蛙会像乌克兰那样坚决抵抗，那真是太高看他们了，百分百不会的。//@李同学怀旧:我感觉我们的决策没有那么坚决，要经历一个牺牲过程才可能启动。|0
1712046723|湖南|5871382248|七七在长安|对，圣母怪滚开。对敌人的仁慈，就是对自己人残忍。|1
1712045449|北京|5251727144|陈年老tang-new|一旦打起来，就不要有宋襄公之仁，往死里打|0
1712044614|上海|7737232342|终于找到改昵称的地方|打就照死里打，什么狗屁国际舆论比厕纸都不如|1
1712044245|山东|1859733913|V哥2013|老俄总是在合适的时候站出来给老中当老师就看老中学还是不学了|0
1712021016|辽宁|5463224833|馨桥蝶语|//@目光一样透明的:支持统一的才是同胞，攻击我方人员的全部都是敌对分子，必须击毙，霹雳手段，方显菩萨心肠|0
1712013623|广东|7361018398|种花家的兔子不咬人|有驻军的香港都怂成那个鬼样，能有啥指望，我们再不愿意，也只能憋着气看。|0
1712007323|福建|1764244832|风明1999|恐怕到时还是会选择对同志残忍一些的，毕竟没有统战价值嘛//@学学菜刀:对敌人仁慈，就是对同志残忍。|0
1712005207|北京|7454388794|小弟蛮蛮|慈不掌兵,义不经商,仁不当政,善不为官|0
1712071487|天津|2049365717|墨水空间|一个精神病患者的心声|1
1712070857|上海|3783484465|爱美食的SCHNEIDER|除了统一，其他都是臆想，忘了做艰苦的准备、要有底线思维？|0
1712082988|河南|6120237164|城市经营6120237164|这个想法绝对是从精神病院里面出来的|1
1712084773|湖南|3694981410|巴萨的9号|你要是昨天发，没有人会说你什么|1
1712077540|广东|3093135381|矿泉水long8|记得吃药|1
1712071016|河南|2721895513|秋雨苦丁茶|看到这么多人评论我就放心了|0
1712072921|湖北|5616816157|阿郎恋曲-教主|天亮了|1
1712068984|新疆|1403365492|蚱孖|一个草台班子哪有那么强的执行力|1
1712073462|辽宁|5757847160|雪静悄悄的下|这卖酒的可以抓起来了，喝的绝对是假酒|1
1712066235|浙江|5888786625|泽泽05521|做梦呢，赶紧去睡觉|1
1712070031|广东|6408223923|漫画大电影|对不起，告诉你一下：我把你拉黑了。|1
1712080357|中国|6126291528|萨拉丁v|老龄化，殡葬产业腾飞，墓地大涨|0
1712071029|山西|1957752574|捉刀熊|按照愿望预测和按照规律预测，是两件事|0
1712077480|河北|2675009321|t660319s|就这水平，还敢预测，是臆想吧。|1
1712075954|辽宁|6544069410|大木建筑设计|别的不知道房地产相关就有点扯了|0
1712075743|山东|6484790940|小楼一叶又风雨|你有成为大V的潜质。|0
1712067279|福建|1809702380|Caige-|房地产不可能复苏，只能平稳过渡|0
1712077574|北京|2829498025|世界传送门-|醒醒你发晚了，今天是2号|1
1712087952|河南|5675936321|端木公乘|对中国经济的强势复苏必须抱有希望！|0
1712037884|辽宁|1792900802|可可西南|哪有什么三战，十几个打一个?|1
1712047203|河南|5280041146|自由2022飞翔2|沙俄侵吞大清净土最多|0
1712035275|北京|7816788436|dazhanhongtuhsoyunlai123|WKl需要尽快研制1000枚斩妖除魔的神器|0
1712044895|四川|6355406938|用户6355406938|我与侵略不共戴天|0
1712058981|辽宁|5739245518|用户5739245518|当年苏联那么强大，打个弱鸡阿富十年最后把国家打崩了。现俄罗斯远没苏联强大，且乌俄战争规模和强度都远大于当年的阿战，已经打了两年多了，俄竟然还存在的挺好，这是啥道理|0
1712057176|上海|7855398495|成仁取义2024|杀只鹅还需三战？只能算是地区冲突。|1
1712048314|河北|3033871082|坐着火箭上天了|说的太对了|0
1712045317|广西|7743798640|广西狼兵333666|打倒侵略者|0
1712051335|福建|5869416628|瑞雪兆丰年哦好孩子|没有三战，只是群殴|0
1712076078|山东|5831046223|幸福的幸福人生_1987|干死大鹅，乌克兰加油|1
1712081897|上海|1202340252|球呆公|老百姓苦|0
1712061918|江苏|6419975296|平定东南帝辛受|1689到1856年可隔着快一百七十年。|0
1712072998|广东|1637056992|Pycasgnid|看来很多恨国党都梦想回大清|0
1712027176|湖北|1934783100|冬之辛叶|谣棍！|1
1712073486|山东|7486822646|腻妮子的昵称|打他普的！|1
1712085272|上海|6410525587|骑着龙虾看世界|不会发生三战，只会单方面群殴鹅畜|1
1712020917|广东|2126525364|白云鱼人|转发微博|0
1712048640|江苏|5131731762|狼走天下46816|你懂个屁|1
1712092809|四川|3585375111|0一知半解0|如果你有一位强盗朋友难舍难分，那一定是因为你也要做个强盗。|0
1712022240|广东|5071448588|韩亚美bQ1a|三战一旦打响，俄罗斯很快完蛋|0
1712016829|河南|3018925235|梦中我是天神|俄罗斯坐地吸土|1
1712016111|河南|7538034903|SUM麟|噗理解你，为了挣几个美分|1
1712050379|北京|6558886353|吃瓜非路人1234|被自愿了，恭喜阿夫迪夫卡方向乌军又多一人|1
1712050163|广东|3077019011|安静地发微博|反复数了数：两个|1
1712049512|浙江|5669808621|幸运尧yao|？刚看到乌军强制征兵的新闻，而且这一批很大一部分是学生，乌克兰年轻一代都快打完了|0
1712049088|陕西|1756634561|或许是C|不愧叫压力山大|0
1712048988|湖北|6179999064|爱喝雪碧的小熊猫|被自愿了|1
1712048886|河北|3360225074|你是死废物吗|@身体倍儿棒杨爵爷|0
1712048841|吉林|7738304265|v早安丶午安丶晚安v|我记得乌克兰好像是有欧洲子宫的别称？|1
1712048787|广东|5047393177|今天也要努力惠台哦|后方女同事吻完了，要去前线吻士兵了？|1
1712048311|吉林|1761859657|辣公子奇遇记|千万不要发生战争，会发生各种社会乱象|0
1712048298|广东|6292501130|小卡拉米你好|…你却说花花世界不必当真，多么伤人|0
1712047737|河北|6116867872|鑫鑫小吉0922|爱的鼓励 去死吧亲爱的|1
1712047633|上海|7755360761|虹彩宝宝丘哔特|死前疯狂秀一把|1
1712047626|山东|5472716133|三阳开泰71177|要么处死，要么战死|0
1712047579|北京|5623545204|粽子地|人啊，总是善于转移焦点，这下谁还计较他原来的问题|0
1712047174|江苏|6312571508|supercarryzsh|前几天怎么洗的来着？怀疑视频真实性。怀疑ai合成？|0
1712047088|上海|6442454419|爱吃鱼的小宇哥|一个挖煤一个上战场|0
1712046998|广东|7767757992|nshsyeheb|这是什么|0
1712046492|辽宁|2012083485|飞翔的vincent|社死和射死，两权相害取其轻|1
1712011871|新疆|5222093634|什么东东你是什么东|有几个人？|0
1712081713|四川|5310757446|北极熊78684|乌东八年无人问，戏子一夜天下知|0
1712082082|上海|6611123013|nyecemb|“北约主要成员国为了达到其自身目的，对乌极端民卒主义者和纳悴主义者予以全面支持，|1
1712082017|上海|6611123013|nyecemb|基辅的新纳悴镇权在西方的支持下，在西方的直接命令下，采用恐怖主义手段。|0
1712082669|江苏|1401648895|橙色小马哥|国际法那么是不是先得把你们的普皇绑送海牙？要不然你认个锤子国际法|1
1712083968|新疆|2036082677|时空游侠paladin|裁赃有一套|1
1712082196|辽宁|1874361623|韩东言|支持反恐打击纳粹！|0
1712082223|上海|6611123013|nyecemb|“2014年，他们发云力镇变。中忄青局在实施镇变中完成了他们的工作。我记得一位副帼务卿说过，他们甚至为此花了一大笔钱，将近50亿mei元。而那些不承认镇变的人开始受到迫害，对克里米亚造成威月办。2014年开始在顿巴斯发动占戈争，用飞机和大炮对付平民。”|0
1712082179|上海|6611123013|nyecemb|番红花城市大厅的恐袭事件是自2014年以来利用新纳悴镇权进行的一系列行动中的一个环节。“这些恶行只可能是那些自2014年以来利用新纳悴基辅镇权进行的一系列行动中的一个环节。众所周知，纳悴为了实现他们的目标，从来不惜使用最肮月庄且最无人性的手段。”|0
1712086918|广东|2830737422|我心依然602|搞笑|1
1712082061|上海|7691668750|会挽雕弓射天狼A|其他使用爆炸装置的野蛮恐怖袭击导致记者达莉娅·杜金娜和马克西姆·福明（弗拉德伦·塔塔尔斯基）丧生，作家叶夫根尼·普里列平重伤，他的司机亚历山大·舒宾死亡，克里米亚大桥爆炸造成5人死亡，圣彼得堡一家咖啡馆爆炸造成42人受伤。|0
1712085272|广东|1497060462|sunny-yang2000|美国为首的北约，就是世界上最大的恐怖分子，然后又培养了一批又一批的新恐怖分子接班人。|0
1712092041|上海|6611123013|nyecemb|“自2014年以来…西方统治者…日益鼓励邬克兰新纳脆分子在顿巴斯实施恐怖行动。西方训练营为民族主义军关做军事培训，并不断地向他们提供武器。”二三年二月  “这些年来，针对顿巴斯的敌对行动和对普通居民区的炮击行为一直在继续。在此期间，包括儿童在内的近1.4万平民被杀害。”二二年三月|0
1712091812|上海|6611123013|nyecemb|“邬克兰武砖部队已经变成了一个恐怖组纟只。这不是什么秘密。”顿涅茨克当地居民走出自己家门遭邬克兰坦克杀害。这名男子之所以被射杀，是因为在基辅看来，顿涅茨克的平民都是“恐怖分子”。“这就是新纳悴主义。”|0
1712087250|上海|7422806249|休闲浏览hxg|对那些袭击品平民的人，应该就给予无情的打击。|0
1712083812|黑龙江|6169419405|王哥阿王社会王你的阿王|咋的，被报复了就输不起了？我还是喜欢你们桀骜不驯的样子|1
1712082419|上海|6611123013|nyecemb|“我们知道，基辅镇权在外国情、报部、门的直接支持下，公开走上了恐怖主义的道路，实际上就是国、家恐怖主义，破坏民用设施、运输和能源基础设施，对平民、政、府官、员和公众人物实施恐怖袭、击。”“九年来，他们轰炸、射击、使用坦克…基辅镇权在西方积极、直接支持下发动的战争已经持续了十年，”|0
1712082209|湖北|5075021004|o0O-Sophia-O0o|打击国际恐怖主义！|0
1712090951|江苏|7501562765|书生之王|啥时把海参崴等地还回来|0
1712090627|江苏|5404147600|打工人郭某|你说国际法听了就想笑，对非洲第三世界国家就不讲国际法了|1
1712074777|安徽|7872819407|李涛_198504|目测一个都不行|1
1712090180|浙江|7756957115|平行世界无霜|哈哈，还有很多没写上|0
1712070291|上海|1583645765|芜本立|：有梦想就开心|0
1712068490|江苏|6519251152|尼嗑北剋|越往后看越扯|1
1712066580|江苏|7287197828|8002室|不可能~~~|0
1712092665|浙江|5445052911|黄大仙的故乡|上海话：脑子挖特了|1
1712083950|山西|3546219533|山人有话|忽悠民众|0
1712083268|上海|7311883606|sunnydad201909|鬼信|1
1712082584|河北|1038708411|学诚可乐89086|梦不错|1
1712081938|江西|6137241746|仙客来壹|胡说八道。|1
1712078034|山西|3808960087|温柔的本人1968|目标太高了|0
1712074255|中国香港|6353822212|今天翻篇了|说句大实话，纯属胡说八道|1
1712062299|江苏|7541574409|斯坦福兰|典型自嗨|1
1712074238|河南|1142022042|文人医生|这个应该在昨天发。|1
1712090996|山东|1110627645|山东朱志存|思想废了|0
1712068172|辽宁|2682443927|睡梦中的传说|马歇尔计划|0
1712067177|山东|1611158811|欢乐的沐风|没一个靠谱|1
1712092935|山东|1814474715|YQ仰望星空110|你做梦呢|1
1712091480|江西|3025905754|各窝郭|但愿如此|0
1712090871|吉林|7439018440|文几82475|4月2号，愚人节快乐吗？|1
1711801169|湖北|1678394120|听雨的木头人|泽连斯基已经是乌克兰的英雄了|1
1711809543|北京|3615429624|歪歪奋斗|战争让这个小国已经沦为别人的奴隶|0
1711811815|天津|7412827398|每日股市财经随笔|戏子误国 入戏太深|0
1711813103|浙江|5328632788|赵建维1980|害了老百姓|0
1711816937|广东|5647255653|慕云尚白|你好好的在俄罗斯和北约之间骑墙有多好，偏偏要给人当刀子使。|0
1711815349|山东|2304766087|蓦然4587|戏子误国，老祖宗太明白了，这词用的太准确了|0
1711816271|广东|3874106890|Khmer2018|要什么贷款，应该直接要美元不用还的那种，否则就要拉美帝欧盟下水一起死......|1
1711815344|北京|7732085055|土先生666|替霉果挑战近邻，开挑之时，就该想到下场|0
1711982641|广东|1770213014|山东逸语|马上要找中国无息贷款了，最后本金也免了|0
1711967912|广东|7433389008|广济樵夫|你就等着变成真正的演员。|1
1711899620|湖北|5655990472|DOING交易员|核心还是钱，使得战争成了生意，一开始就是，这样的仗必败|0
1711832571|重庆|2667156877|快乐烟波万重|乌贼必败，司机必死|1
1711813237|上海|7085361043|SherryMeYaYaYa|wait,not so long|0
1711815919|辽宁|7834424534|你的殖人病|知道被美国利用了|0
1711969617|河北|7827696536|晴耕雨读莫向外求8|果然，没有一片雪花是无辜的|0
1711958209|江苏|2651099612|于连18|要啥有啥的美丽国家活生生被戏子弄成这样子，痛心！|0
1711929484|重庆|7851194753|虎狼总是独处20230707|欺负大家因为“墙”看不到真实的采访内容，对吧|0
1711917930|浙江|6316769736|咸鱼哥三|抓紧退休吧|1
1711913570|江苏|1936271385|老老老老老老老师|等着看乌克兰人会不会锤死他|1
1711902627|云南|2636622513|司机兔咖啡|杀了几十万俄人，可以炸俄本土，打击俄经济，这就是胜利。|1
1711879206|重庆|7524491563|nielong_dao|活该|0
1711871838|天津|1055852334|老马问道|对乌克兰人来讲战争是生死，对美国财阀来讲战争是生意|0
1711830742|福建|1568760044|梦可敌国|演员斯基|1
1711819716|河南|3201761547|老杨老巧|戏子误国哈哈哈😹|1
1711819715|江苏|1931358175|淮安今天|这个演戏的很快就走了|0
1711818630|北京|7498674570|放船千里去|当时支持这货的人还在吗？很多事情一眼看到结局。要么就让子弹飞一会儿！|0
1711817320|江西|3511109165|掉刀湿人|那你死扛的目的呢？|0
1711815322|广东|2738698500|堆积情感hqx138000|让欧美来经营你这个国家，乌克兰移民到北极|1
1711813070|福建|3759329442|羽未丶|可能只有他要死的那一刻才会后悔舔美西方|1
1711819058|广东|6008088090|且行且珍惜2345|这个戏子现在才明白啊？|1
1711817582|浙江|2013492384|CandleZhang|没有无缘无故的爱， 也没有无缘无故的恨， 都是利益驱使|0
1711815996|江苏|6386313790|洋春白雪滴粑粑|美国能指望的上，凯申兄就不用跑了|1
1711804935|湖南|7809906065|韶山师姐命理国学|如果一开始就不打，一切顺从普京，仿照印度甘地的不抵抗运动，乌克兰才好|0
1711829269|山东|2006884751|损之又损以至于无|美援，划江而治，可以驶往桂系指定的某一港口|0
1711820250|广东|2492028994|问道DW|这场霉帝代理人战争估计一时半载还结束不了。霉帝要的是让战争打到剩下最后一名乌克兰人。🙏|0
1711815326|新疆|7816110006|用户7816110006|美国佬🇺🇸🇺🇸🇺🇸🇺🇸就是借磨杀驴，借乌克兰的名，把欧洲人军援的钱💰回笼给美国军火商|1
1711812825|广东|7804775255|用户7804775255|四肢发达头脑简单，被宰的一头猪。|1
1711808652|重庆|7902939311|用户7902939311|司机贷的这些款又能给美国当几十年的奴隶了|1
1711962578|浙江|6579593454|零陵上将军邢道荣szh|投降光荣，为什么要反抗呢？反抗了就要死这么多人，我们喜欢汪精卫|1
1712087859|北京|2568018031|捣麝成尘拗莲作寸|请先停止侵略其他国家|0
1712084890|浙江|5838828194|张兰78456|准备什么时把参于布查大屠杀的人引渡到乌克兰呢？|1
1712083730|河南|5636680209|汉风未央Palace|🤣🤣🤣🤣🤣|1
1712082699|黑龙江|7903982685|忠君爱国鸿承畴|西方掩盖了冲突的“痛苦事实”，那就是正是因为西方的武器供应，乌克兰才受害最深。如果乌克兰和以美国为首的西方国家筋疲力尽，期待已久的解决方案很可能会出现。|0
1712082681|黑龙江|7903982685|忠君爱国鸿承畴|亨廷顿最忧心忡忡的中国（儒家）-俄罗斯（东正教）-中东（伊斯兰）资源大陆联合起来反抗欧洲（基督教）-以色列（犹太教）的统一战线还是形成了，且因为历史悠久又是以儒家为中心，大概率会成为大一统的陆海双强国家，这是海权最难以接受的局面|0
1712082673|黑龙江|7903982685|忠君爱国鸿承畴|近日，俄罗斯和伊朗两国外长，在莫斯科签署了一个共同应对单边制裁的联合声明。其后伊朗外长阿卜杜拉希扬表示，伊朗寻求建立一个由受制裁国家组成的联盟，而伊朗和俄罗斯的联合声明就是第一步。那么，面对伊朗和俄罗斯的这种倡议，同样受到美国单边制裁的中国，应不应该加入“反制裁联盟”？|0
1712082660|黑龙江|7903982685|忠君爱国鸿承畴|俄罗斯总统普京发表了一番豪言壮语，宣称中俄伊朝巴五国是全球仅有的五个真正独立自主的国家，并毫不畏惧地与美国对抗。他强调五国将联手合纵连横，彻底颠覆美国西方霸权体系，重新塑造世界政治格局。|0
1712082652|黑龙江|7903982685|忠君爱国鸿承畴|中国驻大阪总领事薛剑2月24日在某特上以日文写道：“从乌克兰问题可得到‘一大教训’，那就是弱者绝对不可以做出与强者吵架的愚蠢行为。”|0
1712093256|陕西|2148507370|Kenney11|责任全在美方|1
1712092720|重庆|7486842523|微风碧波77|支持大鹅为一百多遇难者报仇|0
1712091681|山东|2822461812|0_o嘿|is都认了你理都不理|0
1712083910|河北|1154583760|远行者一守望|强烈要求俄国政府尽快向全世界公布在乌东北约生物实验室的调查结果。|0
1712083413|浙江|6501735365|不懂的股民|不要对西方报任何幻想。|0
1712082681|江苏|5545933052|嘿嘿文文_68555|支持反恐，打击纳粹。|0
1712083144|河北|1226566933|我说天下事|支持打击一切形式的恐怖主义！|0
1712081888|陕西|7741719678|子午路肉夹馍|别犹豫，就是乌克兰美国干的！赶紧对他们宣战啊，哈哈哈！|1
1712085619|广东|2661771881|南洲狼|跟乌纳没什么好谈的|0
1712084219|北京|6014044081|别叹息2016|全球追杀！|1
1712093086|山东|7911802770|正义才是最大利益|我们的珍宝岛保卫战你们是怎么宣传的？|0
1712091588|湖北|7790570417|用户7790570417|证据，证据，拿证据出来|0
1712068356|江苏|1365728982|小池塘里的大鳄鱼|估计一条都不准|1
1712068468|广东|6663462331|蜜蜂家护|你的预测基本不大靠谱啊|1
1712072455|湖北|1827524751|fading1|哈哈哈|1
1712071797|山东|7312967558|我们都是中本聪|这是什么水平？没一件靠谱的，也好意思发出来？|1
1712072612|重庆|7812374908|日冶三金|房地产再腾飞就是没睡醒|1
1712086048|山西|6444884418|WangYJ哥哥|你到底在说什么呀|1
1712071742|湖北|7391986658|太平盛世治享雍熙|精神病院现在搞的不错，可以上网发微博了。|1
1712085198|上海|1000230057|一个失败的建筑师|大脑不是普通人|1
1712077811|天津|7234137668|Garfieldcat-S|这不是预测，这是许愿吧|0
1712077760|上海|1822051592|David爹嘀|愚人节快乐|0
1712086170|江苏|6930235831|三分明月八怪仙|简直是：一派胡言，扰乱公共秩序罪。|1
1712071342|江苏|1866973631|cx_2000|军事博主不靠谱|0
1712077538|山东|2352270673|笑看风云淡_|但凡有一粒花生米就不至于醉成这样|1
1712088680|浙江|7703095914|谢德卡不丹诺维奇|等打脸|0
1712068983|安徽|6182761539|一匹马走日|你是真敢想|1
1712082835|四川|5734036089|MAY五月9999|稿子半夜写的吧！|1
1711878023|北京|1706509475|破衣啰嗦一老翁|一个戏子毁了一个国家|0
1711853330|新疆|6971462194|石颂天语|预祝小丑演员早日当选霉离奸祸众国大总统|1
1711835671|广东|2175445984|人再辉煌|弃子，结局就是他身后这样了。|0
1711820895|广东|7279828598|用户雷雨电|你有本事霉果就不会扶你做导演，就是要一个听话傻Ｂ的演员，今天的结局很正常|0
1711816530|广东|5426321653|三只大虾米|该死的货|1
1711813398|陕西|2070963041|tyj610102|关键是美元不是以现金方式援助乌克兰，不方便下手。|0
1711803573|湖南|1415051241|飞哥HNCS|活该！|1
1712078510|山东|6576813288|村支书008|它准备找机会投降了，留在原地就是等炸弹被炸死。|0
1712072588|安徽|7374869731|但是龙城70790|明明要去法庭，结果去了战场，反正战场上也有妹子|1
1712072038|山东|3898901719|流金霏雨|都是为了下一代|0
1712058866|浙江|7743490047|涅槃之马里奥|这回是真的“玩儿大了！”|0
1712054219|河北|1270683775|挂挂微博|物以稀为贵， 对人类是一样的|0
1712053223|上海|6518966893|召唤与合成2|哈哈哈帅就是吸引人|0
1712052974|河北|3189733401|天翔1985|乌克兰快没有男人了，成香饽饽了|0
1712052698|山西|1506813457|韭道|天天打炮，终于要被炮打了|1
1712051861||7803043409|南柯如梦的喵|打的还是不够紧张|1
1712051611|广东|3847131719|哗哗啦啦_14616|转发微博|0
1712051005|贵州|7846991300|ef32763|人只是亲了个嘴，就要拿命去还|1
1712050926|新加坡|5943404506|天空飘来五万个字|不上前线估计要被自杀了|0
1712050571|河南|6357534386|梨落亦柔|歪果人不打马赛克吗？我们这里嫌疑人还要打马赛克呢……|1
1712050276|广东|6159007837|陌陌的小包子|哈哈哈，不自愿不行啊|1
1712049585|天津|2558263291|手机用户2558263291|哈哈哈  只能说不捉死就不会死|1
1712049121|河北|5826074762|天地卍|转发微博|0
1712048407|湖北|7815698236|果汁juice_eeee|我服了|0
1712048255|四川|5269375526|等等就爱|“自愿”|1
1712047249|青海|7656675854|玛卡巴卡的_叮叮车|我和你吻别在死人的街|0
1712046976|河南|6398948848|SFAC201|好一招瞒天过海 去前线后勤部队是吧？十天里九天半在后方清点物资 顺便贪一波 赢麻了|1
1712047444|天津|1657294651|在下小咸yu|俄罗斯难道不是|0
1712056255|广东|1644730235|JIMMYs动画剧场|难道俄罗斯是穷人的孩子在国内享福，高官的孩子去前线战斗？|1
1712048646|广东|1882335900|E_R11|我们现在的文宣外宣但凡有这三成水准，西方的舆论抹黑也没这么猖狂|0
1712062062|湖北|6410025790|哈哈呼哈哈5|我们也一样，普通老百姓家的孩子在厂里打螺丝，在街上送外卖，领导们的孩子在美国住大别野|0
1712048446|内蒙古|3313242280|zy萝卜能回家|每个国家都一样~|0
1712066941|江苏|7729304670|青青荷叶爱莲说|俄罗斯：我在说我 自己|0
1712048957|重庆|2667156877|快乐烟波万重|乌贼的简中乌友很不淡定，想去happy还是挨枪子呢？|1
1712049842|吉林|6502258948|用户6502258948|我们这边的宣传工作都不如大毛的一根毛|1
1712048922|四川|6272500904|肥的肉嘎嘎|最后那个是乌友家媳妇儿|0
1712048195|山东|7526770488|Sdz-101Y|对俄罗斯人自己又何尝不是？|0
1712046988|广东|1852050424|王建文武|天下乌鸦一般黑|0
1712057475|福建|5152556093|浚之寒泉|都拍到这份上了，战场画面为什么不拍得更血腥残酷一些|1
1712089151|马来西亚|7483671440|风下乡|就这么说吧，乌友们，你们没有那个资格叫乌克兰打或者不打。|0
